video_title,video_id,comment,comment_id,number_of_likes,parent_comment,parent_comment_id,comment_date,video_post_date
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"@@braidend4379 Oh, here we go with the delusional clown circus! 😂😂😂",UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tARddTLxq,25,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T06:38:21Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"@@DavidCP524 You realise how futile it is to go ""but she lied!"" as if Trump hasn't lied 1000x more? You can't pretend to all of a sudden have a problem with someone lying, while supporting a massive liar.",UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tAV76hq_i,34,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T06:38:50Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"@@1028641  That job application was for a law clerk position in the Alameda County district attorney's office in October 1987. In a section asking the candidate to list every position they've held in the prior 10 years, Harris listed several jobs, but not the McDonald's gig.

Seems they do.",UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tApwUoI6M,0,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T06:41:49Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"@@1028641  That job application was for a law clerk position in the Alameda County district attorney's office in October 1987. In a section asking the candidate to list every position they've held in the prior 10 years, Harris listed several jobs, but not the McDonald's gig. seems they do.",UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tAsPrAEUx,0,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T06:42:09Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"@@braidend4379 😂😂😂😂Keep believing all the maga lies, because that's all you have to feel important in life.",UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tB-kzFNbP,19,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T06:43:17Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"@@1028641 ""That job application was for a law clerk position in the Alameda County district attorney's office in October 1987. In a section asking the candidate to list every position they've held in the prior 10 years, Harris listed several jobs, but not the McDonald's gig.""",UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tB2n4_X--,0,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T06:43:42Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,@@StaceNyourFace I'd be more worried about a government using the justice system to manipulate elections and seek vengeance. Straight out of Putin's play book.,UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tBDi-c5ks,0,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T06:45:12Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,​@@randomname9758 I love that comment. I didn't know she did that. And yes I would watch him show his big and gross self dressed like a ballerina. 😂😂  the mental picture is hilarious,UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tBMxTe70s,9,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T06:46:27Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,​@@DavidCP524she is not lying. Geez!,UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tBS4cp44Z,11,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T06:47:09Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,He’s a total melt. Sorry that’s polite English slang. Think you can guess the meaning.,UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tBpvWv1Sf,6,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T06:50:33Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,@@jilliantatum769 why would you say there? There's more proof she didn't work there than did atm.,UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tBqQytCp1,1,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T06:50:37Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,@@StaceNyourFace How is it delusional? It's a fact that they want to make constitutional amendments to water down the 1st and 2nd amendment.,UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tC4_QbM0f,0,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T06:52:41Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"@@JoeMancini-n9x No one thinks this is anything more than a political stunt, and it says more about the left that they think this is trying to be passed off as more than that. Yeah because people think that the president that has had 3 attempts on his life is going to serve customers in a drive thru without vetting them for possible firearms lol.",UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tCDsMbQsK,0,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T06:53:57Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,​@@DavidCP524source?,UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tCE4M3YtI,0,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T06:53:59Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,@@jaysteele1031 There's clear evidence that she never worked there. She also has failed to produce evidence to shut down the claims she lied.,UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tCR5LBo_q,0,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T06:55:46Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,@@TwinSkies Drink that Koolaid lol,UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tCadXtPU8,0,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T06:57:12Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,@@JoeMancini-n9x Looking at this comment section this social media platform is little but an echo chamber depending on what channel you're sheeping towards.,UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tCksaicEy,1,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T06:58:36Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,I think he's a boy in old man's clothing/skin.,UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tD2qxkwPx,0,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T07:01:11Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,@@DavidCP524 And you read that where? Chump's website? SMFH,UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tDB09adkc,17,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T07:02:18Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"He wasn’t intimidated, he just couldn’t believe she worked in college. He’s extremely sheltered. He seems to truly believe she didn’t.",UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tDHJm203Z,10,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T07:03:10Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"@@DavidCP524if you think McDonald’s keeps employee records from franchises for decades, you are gullible AF. 
Nuff said.",UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tDa1NSnFA,0,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T07:05:51Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,@@bd12544 He's mentally ill ... period.,UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tDzfddigZ,0,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T07:09:21Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"Because you want a resume that's as short and straight to the point as possible. You're assuming the recruitment officer has to go through hundreds of applications, so their attention span is limited to one or two pages.

So you frontload your CV with the most relevant experience you have, and not waste their time. Working at MCD's isn't relevant experience under most circumstances and will be ignored; Bringing it up is a waste of space and time. 

Why do I get the feeling you've never written a resume before, kiddo.",UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tERzFPlD2,17,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T07:13:21Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,@@kingrayog Washington Free Beacon.,UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tEwlix7UO,0,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T07:17:42Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,Who's the bigger tool? The tool or the tools who watch and clap at the tool?,UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tFDhdISc-,2,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T07:20:09Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,​@1028641  kamala is almost 60 so more 40 years ago 😂😂😂,UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tFGxz4Agh,0,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T07:20:35Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"@@braidend4379 

Naw, MAGA tears from losers like you is far more refreshing.",UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tFbjDu0FX,0,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T07:23:34Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,​@@Vaeldarg great point. Their candidate has lied so much that it would be hypocritical to care that kamala has lied.,UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tGGf0GJ8F,0,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T07:29:17Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"​@@braidend4379
What? Djt has provenly fabricated so much of his past! And he's been fabricating nonsense, that he believes benefits him, for the last nine years! Geez!",UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tIQWH38vF,9,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T07:48:06Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,@@cyberhog8546 You know he reached right in and tried one fresh out of the oil... there's no way he didn't lol,UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tJpyBQUDD,0,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T08:00:27Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,They never confirmed she didn’t work there,UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tM--99-Q6,7,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T08:19:18Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,It's so juvenile and transparent.,UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tOgsewL_t,1,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T08:42:55Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"Harris didn't lie about working in a McDonald, you just repeat Trump's propaganda. In fact nobody would lie about doing such a lousy job. It became a lie just because Trump can't handle it. Because, honestly, whi really cares about Harris's student jobs, but him. You ? Working now himself in a closed McDonald with fake customers says it loud enough I think...",UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tPiOUUcZj,0,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T08:51:51Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,@@randomname9758😂😂😂😂,UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tPisojkZN,0,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T08:51:55Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,PERIOD,UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tPmTZrHb5,0,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T08:52:25Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,@@DavidCP524No she is not lying. McDonald’s did not keep records back then.,UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tPrHUfjnM,5,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T08:53:04Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,@@DavidCP524 I did not put McDonalds down ever on my resume or on an application for a job. I never put Disney down either. I'll bet not one person voting for Kamala will base their vote on her working at McDonalds...how juvenile!,UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tPtG0cJe1,9,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T08:53:20Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,@@ricopaulson1His sources are from the same sources that ‘eating the cats and dogs ‘ came from.,UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tQ4fauzDB,6,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T08:55:02Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,​@DavidCP524 wow!!,UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tQCD_zyRs,1,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T08:56:04Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,@@DavidCP524 WE will be voting for the Prosecutor not the young lady that worked at McDonalds.,UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tQNPKZcZ-,6,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T08:57:35Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,@@DavidCP524So đo you think that McDonalds who franchises its operations i.e. restaurants are owned by franchisees keeps records of every employee from 40 - 50 years ago? You realize that computers were not as prevalent back then either. What business keeps records that long?,UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tQwVRqL7I,7,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T09:02:31Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"@@DavidCP524 😂 You’re often advised to drop fast food from your resume, but way to tell us your social class without telling us your social class. And of COURSE Kamala was planning ahead as a teenager, faking photos of herself in McDonald’s uniforms, just for this opportunity now, 40-odd years later.",UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tSHMOXKyF,0,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T09:14:15Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,He is petty.,UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tSSIECKX4,1,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T09:15:44Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"LOL YOUR SO BLIND, IT'S NOTHING TO DO WITH BEING INTIMIDATED. IT'S ABOUT EXPOSING CAMALAS LIES, SHE'S 1/2 WHITE AND 1/2 INDIAN - JUST BECAUSE HER GRANDPARENTS CAME FROM JAMAICA AND OWNED 2,000 SLAVES DOESNT MAKE HER BLACK OR POOR, HER FAMILY WERE VERY WEALTHY.",UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tSsv_zQIg,0,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T09:19:30Z,2024-10-22T03:00:11Z
Jon Stewart on Trump&#39;s McDonald&#39;s Shift &amp; His &quot;Enemy Within&quot; Threat | The Daily Show,-5KWZL1blWc,"⁠@@jonnelson9760 😂 As someone who grew up in the Bay Area in the 70s and 80s, I can confirm that fast food restaurants did not have EXTREMELY EXPENSIVE personal computers to manage applications. It was literally paperwork, and crinkled paper applications, and they were thrown in filing cabinets if your manager was organized, the floor if they weren’t, and most of the time? Right into the garbage.",UgwPF-RhF50e9ywvK9F4AaABAg.A9stcAfTxmGA9tT0Iy9nTL,3,Imagine being so intimidated that your opponent worked a real job as a teenager that you just had to stage yourself doing the exact same job (for all of 15 minutes and with fake customers in a closed restaurant).  What a class A tool of a man.,UgwPF-RhF50e9ywvK9F4AaABAg,2024-10-22T09:20:39Z,2024-10-22T03:00:11Z
